2013/3/5,14:00:00,11709.41,11688.6,11707.01,11682.74,11677.1524,1.000478507,1,0.1268274397,123.8839285714
2013/3/5,14:30:00,11676.31,11681.9,11680.98,11670.2,11679.6452,0.999191311,0,0,123.8839285714
2013/3/5,15:00:00,11683.45,11683.45,11683.45,11683.45,11683.0324,1.000035744,1,0.0596363309,123.8839285714
2013/3/6,9:00:00,11811.06,11830.03,11831.32,11823.36,11686.7192,1.011691973,1,0.6893509767,116.2276785714
2013/3/6,9:30:00,11823.39,11835.33,11824.89,11821.2,11695.3984,1.010756504,0,0.5761819361,116.2276785714
2013/3/6,10:00:00,11830.48,11829.52,11827.39,11808.52,11700.17,1.009260549,0,0.3925085131,116.2276785714
2013/3/6,10:30:00,11825.92,11829.46,11823.99,11822.17,11703.12,1.010172501,1,0.4096336828,116.2276785714
2013/3/6,11:00:00,11830.61,11841.13,11839.83,11830.72,11707.1168,1.010557954,1,0.4326801261,116.2276785714
2013/3/6,11:30:00,11836.69,11837.87,11836.69,11837.87,11712.9384,1.010666119,1,0.4519528828,116.2276785714
2013/3/6,12:30:00,11853.36,11896.03,11882.3,11859.91,11720.4664,1.011897445,1,0.5113614922,116.2276785714
2013/3/6,13:00:00,11896.79,11902.75,11905.37,11892.38,11727.8668,1.014027547,1,0.598884067,116.2276785714
2013/3/6,13:30:00,11891.6,11873.95,11888.76,11861.35,11737.366,1.010563188,0,0.5152429985,116.2276785714
2013/3/6,14:00:00,11860.02,11907.67,11899.52,11867.73,11746.188,1.010347357,1,0.5151227148,116.2276785714
2013/3/6,14:30:00,11893.1,11924.77,11911.83,11890.88,11755.5856,1.011508946,1,0.3539777367,116.2276785714
2013/3/6,15:00:00,11932.27,11932.27,11932.27,11932.27,11766.6772,1.01407303,1,0.5318691709,116.2276785714
2013/3/7,9:00:00,12037.25,12054.5,12049.61,12022.6,11777.8516,1.020780394,1,0.9201014312,119.6473214286
2013/3/7,9:30:00,12051.89,12058.55,12060.35,12041.19,11792.664,1.021074627,1,1,119.6473214286
2013/3/7,10:00:00,12040.08,12029.48,12028.7,12019.57,11805.0328,1.018173368,0,0.7210767468,119.6473214286
2013/3/7,10:30:00,12021.09,12023.29,12019.68,12000.56,11816.3908,1.01558591,0,0.619936745,119.6473214286
2013/3/7,11:00:00,11999.38,12008.28,11999.37,11995.32,11826.5824,1.014267655,0,0.5327955932,119.6473214286
2013/3/7,11:30:00,12004.37,12004.37,12004.37,12004.37,11836.0728,1.014219007,1,0.4960460599,119.6473214286
2013/3/7,12:30:00,11995.12,11980.12,11988.92,11966.97,11846.9936,1.01012716,0,0.3181516959,119.6473214286
2013/3/7,13:00:00,11969.72,11991.68,11981.61,11977.33,11856.1076,1.010224469,1,0.3119130286,119.6473214286
2013/3/7,13:30:00,11991.37,11986.15,12010.97,11978.22,11867.26,1.009350094,1,0.2648994571,119.6473214286
2013/3/7,14:00:00,11984.83,11960.66,11984.82,11946.99,11878.8292,1.005738007,0,0.051054384,119.6473214286
2013/3/7,14:30:00,11959.82,11961.19,11965.07,11957.38,11889.5148,1.005707987,1,0.0379751462,119.6473214286
2013/3/7,15:00:00,11968.08,11968.08,11968.08,11968.08,11900.5004,1.005678719,1,0.0684051766,119.6473214286
2013/3/8,9:00:00,12066.5,12110.32,12115.25,12092.62,11912.4156,1.015127444,1,0.4723492589,121.59375
2013/3/8,9:30:00,12111.93,12128.68,12110.81,12100.3,11928.7824,1.014378467,1,0.4554258385,121.59375
2013/3/8,10:00:00,12127.83,12140.56,12131.15,12114.06,11939.86,1.014589786,1,0.4437450199,121.59375
2013/3/8,10:30:00,12140.77,12204.81,12194.21,12149.67,11951.5744,1.016574854,1,0.501844653,121.59375
2013/3/8,11:00:00,12191.35,12220.31,12214.93,12193.33,11965.2204,1.019064388,1,0.5745003382,121.59375
2013/3/8,11:30:00,12219.34,12219.34,12219.11,12219.11,11980.0668,1.019953411,1,0.6139199098,121.59375
2013/3/8,12:30:00,12229.52,12240.31,12233.45,12220.59,11995.6024,1.01875584,1,0.6172588832,121.59375
2013/3/8,13:00:00,12235.03,12212.43,12235.03,12205.25,12010.9112,1.016180188,0,0.5744728179,121.59375
2013/3/8,13:30:00,12205.27,12239.09,12227.59,12213.18,12024.7248,1.015672309,1,0.5824623722,121.59375
2013/3/8,14:00:00,12241.53,12264.48,12262.95,12255.3,12037.5568,1.018088654,1,0.6703386468,121.59375
2013/3/8,14:30:00,12257.75,12278.89,12257.33,12243.3,12053.3148,1.015762071,0,0.4957720528,121.59375
2013/3/8,15:00:00,12283.62,12283.62,12283.62,12283.62,12068.3376,1.017838613,1,0.6188016878,121.59375
2013/3/11,9:00:00,12363.09,12347.66,12339.93,12323.49,12084.0472,1.019814785,1,0.741371376,106.7142857143
2013/3/11,9:30:00,12341.93,12373,12370.04,12350.86,12099.696,1.020757877,1,0.8149303305,106.7142857143
2013/3/11,10:00:00,12373.25,12394.62,12385.67,12375.78,12112.8264,1.021708691,1,0.8591542663,106.7142857143
2013/3/11,10:30:00,12388.23,12393.98,12393.8,12390.24,12126.21,1.021773497,1,0.9229195769,106.7142857143
